index,x,y,z,yaw
197,-110.1995620727539,-3.7267634868621826,0.0,90.6422348022461
198,-110.21571350097656,-2.2868540287017822,0.0,90.6422348022461
199,-110.21571350097656,-2.2868540287017822,0.0,90.6422348022461
200,-110.22692108154297,-1.2869151830673218,0.0,90.6422348022461
201,-110.23812866210938,-0.286980003118515,0.0,90.6422348022461
202,-110.24933624267578,0.7129589915275574,0.0,90.6422348022461
203,-110.26054382324219,1.7128978967666626,0.0,90.6422348022461
204,-110.27175903320312,2.7128331661224365,0.0,90.6422348022461
205,-110.28296661376953,3.7127721309661865,0.0,90.6422348022461
206,-110.29417419433594,4.712707042694092,0.0,90.6422348022461
207,-110.30538177490234,5.712646007537842,0.0,90.6422348022461
208,-110.31658935546875,6.712581157684326,0.0,90.6422348022461
209,-110.32779693603516,7.712520122528076,0.0,90.6422348022461
210,-110.3390121459961,8.712455749511719,0.0,90.6422348022461
211,-110.3502197265625,9.712394714355469,0.0,90.6422348022461
212,-110.3614273071289,10.712329864501953,0.0,90.6422348022461
213,-110.37263488769531,11.712268829345703,0.0,90.6422348022461
214,-110.38384246826172,12.71220588684082,0.0,90.6422348022461
215,-110.39505004882812,13.712142944335938,0.0,90.6422348022461
216,-110.40626525878906,14.712080001831055,0.0,90.6422348022461
217,-110.41747283935547,15.712017059326172,0.0,90.6422348022461
218,-110.42868041992188,16.71195411682129,0.0,90.6422348022461
219,-110.43988800048828,17.711891174316406,0.0,90.6422348022461
220,-110.45109558105469,18.711828231811523,0.0,90.6422348022461
221,-110.4623031616211,19.71176528930664,0.0,90.6422348022461
222,-110.47351837158203,20.711702346801758,0.0,90.6422348022461
223,-110.48472595214844,21.711639404296875,0.0,90.6422348022461
224,-110.49593353271484,22.711576461791992,0.0,90.6422348022461
225,-110.50714111328125,23.71151351928711,0.0,90.6422348022461
226,-110.51834869384766,24.71145248413086,0.0,90.6422348022461
227,-110.5295639038086,25.711389541625977,0.0,90.6422348022461
228,-110.540771484375,26.711326599121094,0.0,90.6422348022461
229,-110.5519790649414,27.71126365661621,0.0,90.6422348022461
230,-110.56318664550781,28.711200714111328,0.0,90.6422348022461
231,-110.57439422607422,29.711137771606445,0.0,90.6422348022461
232,-110.58560180664062,30.711074829101562,0.0,90.6422348022461
233,-110.59681701660156,31.71101188659668,0.0,90.6422348022461
234,-110.60802459716797,32.7109489440918,0.0,90.6422348022461
235,-110.61923217773438,33.71088409423828,0.0,90.6422348022461
236,-110.63043975830078,34.71082305908203,0.0,90.6422348022461
237,-110.64164733886719,35.71076202392578,0.0,90.6422348022461
238,-110.6528549194336,36.710697174072266,0.0,90.6422348022461
239,-110.66407012939453,37.710636138916016,0.0,90.6422348022461
240,-110.67527770996094,38.7105712890625,0.0,90.6422348022461
